Timestamp_ms,Sensor_Type,Sensor_Name,Value_X,Value_Y,Value_Z
1700000000500.5,2,MTK Magnetometer,21.64336,-12.49306,34.91394
1700000000510.0,1,MTK Accelerometer,-0.75943,12.08891,-0.17717
1700000000510.2,4,MTK Gyroscope,0.70994,-0.19863,0.18838
1700000000520.0,1,MTK Accelerometer,-0.78674,12.12836,0.11183
1700000000520.2,4,MTK Gyroscope,0.74620,-0.11754,0.14589
1700000000530.0,1,MTK Accelerometer,-0.50052,12.02111,0.13651
1700000000530.2,4,MTK Gyroscope,0.78144,-0.10724,0.07817
1700000000540.0,1,MTK Accelerometer,-0.35976,12.32674,0.28682
1700000000540.2,4,MTK Gyroscope,0.80318,-0.08460,0.07179
1700000000550.0,1,MTK Accelerometer,-0.24708,12.29578,0.35189
1700000000550.2,4,MTK Gyroscope,0.78685,-0.02757,0.01204
1700000000550.5,2,MTK Magnetometer,22.03153,-13.12229,35.12903
1700000000560.0,1,MTK Accelerometer,0.07465,12.25868,0.41651
1700000000560.2,4,MTK Gyroscope,0.77229,-0.00555,-0.00620
1700000000570.0,1,MTK Accelerometer,0.46563,12.21208,0.64572
1700000000570.2,4,MTK Gyroscope,0.78211,0.05200,-0.05218
1700000000580.0,1,MTK Accelerometer,0.50147,12.13671,0.71743
1700000000580.2,4,MTK Gyroscope,0.76980,0.10536,-0.08015
1700000000590.0,1,MTK Accelerometer,0.76609,11.93407,0.57534
1700000000590.2,4,MTK Gyroscope,0.71973,0.15482,-0.14423
1700000000600.0,1,MTK Accelerometer,0.95486,12.12732,0.67079
1700000000600.2,4,MTK Gyroscope,0.70451,0.18811,-0.09873
1700000000600.5,2,MTK Magnetometer,22.44991,-12.69824,35.35722
1700000000610.0,1,MTK Accelerometer,0.86230,11.75131,0.58191
1700000000610.2,4,MTK Gyroscope,0.65026,0.24202,-0.18894
1700000000620.0,1,MTK Accelerometer,1.20433,11.64109,0.61705
1700000000620.2,4,MTK Gyroscope,0.56990,0.25363,-0.17646
1700000000630.0,1,MTK Accelerometer,1.20270,11.42179,0.85992
1700000000630.2,4,MTK Gyroscope,0.52995,0.28669,-0.22734
1700000000640.0,1,MTK Accelerometer,1.32860,11.26925,0.76741
1700000000640.2,4,MTK Gyroscope,0.47356,0.31827,-0.28026
1700000000650.0,1,MTK Accelerometer,1.25093,11.00589,0.92363
1700000000650.2,4,MTK Gyroscope,0.36800,0.36120,-0.32355
1700000000650.5,2,MTK Magnetometer,22.12209,-13.39894,34.89793
1700000000660.0,1,MTK Accelerometer,1.38404,10.78530,0.57537
1700000000660.2,4,MTK Gyroscope,0.29057,0.38992,-0.33333
1700000000670.0,1,MTK Accelerometer,1.38467,10.42452,0.74969
1700000000670.2,4,MTK Gyroscope,0.21848,0.38234,-0.35636
1700000000680.0,1,MTK Accelerometer,1.19823,10.10119,0.81914
1700000000680.2,4,MTK Gyroscope,0.15073,0.38405,-0.38962
1700000000690.0,1,MTK Accelerometer,1.26996,9.85769,0.73551
1700000000690.2,4,MTK Gyroscope,0.00585,0.38017,-0.43202
1700000000700.0,1,MTK Accelerometer,1.12392,9.51730,0.63457
1700000000700.2,4,MTK Gyroscope,-0.07030,0.42569,-0.43720
1700000000700.5,2,MTK Magnetometer,21.92353,-13.00807,35.35595
1700000000710.0,1,MTK Accelerometer,1.25620,9.38693,0.80930
1700000000710.2,4,MTK Gyroscope,-0.15487,0.35507,-0.48198
1700000000720.0,1,MTK Accelerometer,1.05358,9.00085,0.49265
1700000000720.2,4,MTK Gyroscope,-0.20383,0.36480,-0.47050
1700000000730.0,1,MTK Accelerometer,0.76368,8.78812,0.65300
1700000000730.2,4,MTK Gyroscope,-0.30753,0.37033,-0.49238
1700000000740.0,1,MTK Accelerometer,0.77953,8.53048,0.32974
1700000000740.2,4,MTK Gyroscope,-0.38687,0.32182,-0.53669
1700000000750.0,1,MTK Accelerometer,0.57133,8.22003,0.33792
1700000000750.2,4,MTK Gyroscope,-0.46609,0.33398,-0.53672
1700000000750.5,2,MTK Magnetometer,22.62103,-12.83721,34.78713
1700000000760.0,1,MTK Accelerometer,0.38470,8.18691,0.19796
1700000000760.2,4,MTK Gyroscope,-0.54035,0.28192,-0.55498
1700000000770.0,1,MTK Accelerometer,0.61441,7.94846,-0.04437
1700000000770.2,4,MTK Gyroscope,-0.62129,0.25222,-0.50859
1700000000780.0,1,MTK Accelerometer,0.26170,7.75343,0.24485
1700000000780.2,4,MTK Gyroscope,-0.66444,0.19913,-0.57236
1700000000790.0,1,MTK Accelerometer,0.26392,7.43000,-0.01961
1700000000790.2,4,MTK Gyroscope,-0.72411,0.18296,-0.58527
1700000000800.0,1,MTK Accelerometer,0.21947,7.45145,0.04999
1700000000800.2,4,MTK Gyroscope,-0.71993,0.15566,-0.59514
1700000000800.5,2,MTK Magnetometer,22.37311,-13.68217,35.43288
1700000000810.0,1,MTK Accelerometer,0.23411,7.48182,-0.11072
1700000000810.2,4,MTK Gyroscope,-0.78312,0.13804,-0.58805
1700000000820.0,1,MTK Accelerometer,0.02318,7.47069,-0.23265
1700000000820.2,4,MTK Gyroscope,-0.80177,0.05018,-0.60287
1700000000830.0,1,MTK Accelerometer,-0.00011,7.32865,-0.44150
1700000000830.2,4,MTK Gyroscope,-0.80491,-0.00832,-0.62737
1700000000840.0,1,MTK Accelerometer,-0.29249,7.37026,-0.54585
1700000000840.2,4,MTK Gyroscope,-0.78435,-0.01395,-0.59498
1700000000850.0,1,MTK Accelerometer,-0.30275,7.62012,-0.54689
1700000000850.2,4,MTK Gyroscope,-0.77429,-0.07262,-0.59641
1700000000850.5,2,MTK Magnetometer,23.07100,-13.87128,34.89284
1700000000860.0,1,MTK Accelerometer,-0.29325,7.49347,-0.65499
1700000000860.2,4,MTK Gyroscope,-0.75219,-0.11487,-0.60196
1700000000870.0,1,MTK Accelerometer,-0.22182,7.44048,-0.75796
1700000000870.2,4,MTK Gyroscope,-0.71119,-0.13194,-0.61934
1700000000880.0,1,MTK Accelerometer,-0.48529,7.73993,-0.73154
1700000000880.2,4,MTK Gyroscope,-0.68791,-0.21978,-0.59438
1700000000890.0,1,MTK Accelerometer,-0.69077,7.87509,-0.76008
1700000000890.2,4,MTK Gyroscope,-0.65076,-0.20900,-0.56679
1700000000900.0,1,MTK Accelerometer,-0.49885,7.98432,-0.72028
1700000000900.2,4,MTK Gyroscope,-0.57246,-0.27853,-0.54239
1700000000900.5,2,MTK Magnetometer,22.55559,-13.37922,34.86963
1700000000910.0,1,MTK Accelerometer,-0.56407,8.31561,-0.69053
1700000000910.2,4,MTK Gyroscope,-0.48254,-0.28241,-0.53431
1700000000920.0,1,MTK Accelerometer,-0.79858,8.41189,-0.90329
1700000000920.2,4,MTK Gyroscope,-0.41295,-0.35306,-0.52027
1700000000930.0,1,MTK Accelerometer,-0.56216,8.50581,-0.89348
1700000000930.2,4,MTK Gyroscope,-0.38396,-0.31973,-0.53949
1700000000940.0,1,MTK Accelerometer,-1.02715,8.68823,-0.79780
1700000000940.2,4,MTK Gyroscope,-0.27310,-0.37231,-0.47159
1700000000950.0,1,MTK Accelerometer,-0.98880,9.22876,-0.65625
1700000000950.2,4,MTK Gyroscope,-0.17094,-0.38969,-0.44944
1700000000950.5,2,MTK Magnetometer,23.06826,-13.65880,35.23598
1700000000960.0,1,MTK Accelerometer,-1.19616,9.47026,-0.60476
1700000000960.2,4,MTK Gyroscope,-0.10499,-0.40012,-0.45556
1700000000970.0,1,MTK Accelerometer,-0.94894,9.86524,-0.84289
1700000000970.2,4,MTK Gyroscope,0.01625,-0.37653,-0.41388
1700000000980.0,1,MTK Accelerometer,-1.20673,10.10873,-0.60076
1700000000980.2,4,MTK Gyroscope,0.05247,-0.38772,-0.40370
1700000000990.0,1,MTK Accelerometer,-1.22552,10.28146,-0.85237
1700000000990.2,4,MTK Gyroscope,0.16856,-0.42409,-0.39446
1700000001000.0,1,MTK Accelerometer,-1.44229,10.47245,-0.68766
1700000001000.2,4,MTK Gyroscope,0.27370,-0.42701,-0.33025
1700000001000.5,2,MTK Magnetometer,22.75170,-14.55596,35.61452
1700000001010.0,1,MTK Accelerometer,-1.47327,10.78536,-0.40143
1700000001010.2,4,MTK Gyroscope,0.32235,-0.36029,-0.31448
1700000001020.0,1,MTK Accelerometer,-1.49167,11.05695,-0.38163
1700000001020.2,4,MTK Gyroscope,0.42059,-0.33985,-0.24290
1700000001030.0,1,MTK Accelerometer,-1.04012,11.35978,-0.38516
1700000001030.2,4,MTK Gyroscope,0.49735,-0.33508,-0.23231
1700000001040.0,1,MTK Accelerometer,-1.17397,11.55735,-0.24387
1700000001040.2,4,MTK Gyroscope,0.54258,-0.31546,-0.23358
1700000001050.0,1,MTK Accelerometer,-1.05520,11.72276,-0.19581
1700000001050.2,4,MTK Gyroscope,0.59868,-0.27418,-0.19156
1700000001050.5,2,MTK Magnetometer,23.09283,-14.23662,35.20030
1700000001060.0,1,MTK Accelerometer,-0.83818,11.94627,-0.05749
1700000001060.2,4,MTK Gyroscope,0.64632,-0.24789,-0.16142
1700000001070.0,1,MTK Accelerometer,-0.91543,11.93962,-0.16603
1700000001070.2,4,MTK Gyroscope,0.70971,-0.15425,-0.10749
1700000001080.0,1,MTK Accelerometer,-0.56837,12.19085,-0.10387
1700000001080.2,4,MTK Gyroscope,0.74857,-0.12530,-0.10770
1700000001090.0,1,MTK Accelerometer,-0.33044,12.01026,0.12194
1700000001090.2,4,MTK Gyroscope,0.77329,-0.08557,-0.06160
1700000001100.0,1,MTK Accelerometer,-0.18053,12.52512,0.28148
1700000001100.2,4,MTK Gyroscope,0.84002,-0.04945,-0.06515
1700000001100.5,2,MTK Magnetometer,22.64791,-14.61382,35.14899
1700000001110.0,1,MTK Accelerometer,0.14842,12.33452,0.26811
1700000001110.2,4,MTK Gyroscope,0.80284,0.01923,-0.00767
1700000001120.0,1,MTK Accelerometer,0.19846,12.16273,0.50890
1700000001120.2,4,MTK Gyroscope,0.76685,0.03998,0.03976
1700000001130.0,1,MTK Accelerometer,0.31328,12.32393,0.52503
1700000001130.2,4,MTK Gyroscope,0.75927,0.12411,0.07164
1700000001140.0,1,MTK Accelerometer,0.66833,12.16416,0.59102
1700000001140.2,4,MTK Gyroscope,0.70380,0.12974,0.08245
1700000001150.0,1,MTK Accelerometer,0.78066,11.91738,0.85777
1700000001150.2,4,MTK Gyroscope,0.72468,0.16284,0.13335
1700000001150.5,2,MTK Magnetometer,23.05893,-14.89043,34.37922
1700000001160.0,1,MTK Accelerometer,0.77289,11.97363,0.57014
1700000001160.2,4,MTK Gyroscope,0.68170,0.22234,0.14334
1700000001170.0,1,MTK Accelerometer,1.10440,11.53136,0.74683
1700000001170.2,4,MTK Gyroscope,0.63218,0.28251,0.17619
1700000001180.0,1,MTK Accelerometer,1.12191,11.53170,0.79845
1700000001180.2,4,MTK Gyroscope,0.55818,0.29283,0.27350
1700000001190.0,1,MTK Accelerometer,1.34600,11.59145,0.72732
1700000001190.2,4,MTK Gyroscope,0.50195,0.28544,0.26965
1700000001200.0,1,MTK Accelerometer,1.29707,11.18697,0.76965
1700000001200.2,4,MTK Gyroscope,0.46174,0.31094,0.30389
1700000001200.5,2,MTK Magnetometer,22.76992,-14.56017,35.48638
1700000001210.0,1,MTK Accelerometer,1.35835,10.77171,0.70898
1700000001210.2,4,MTK Gyroscope,0.37307,0.35106,0.32530
1700000001220.0,1,MTK Accelerometer,1.32589,10.74754,0.75417
1700000001220.2,4,MTK Gyroscope,0.23971,0.36434,0.38023
1700000001230.0,1,MTK Accelerometer,1.28339,10.27731,0.82857
1700000001230.2,4,MTK Gyroscope,0.16902,0.40221,0.44919
1700000001240.0,1,MTK Accelerometer,1.19736,9.97340,0.77139
1700000001240.2,4,MTK Gyroscope,0.08650,0.41752,0.43235
1700000001250.0,1,MTK Accelerometer,1.19891,9.92469,0.76097
1700000001250.2,4,MTK Gyroscope,0.01647,0.43073,0.46091
1700000001250.5,2,MTK Magnetometer,23.30524,-15.17670,34.63836
1700000001260.0,1,MTK Accelerometer,1.18186,9.65586,0.76192
1700000001260.2,4,MTK Gyroscope,-0.08738,0.40410,0.44951
1700000001270.0,1,MTK Accelerometer,1.00720,9.19507,0.63539
1700000001270.2,4,MTK Gyroscope,-0.14053,0.39903,0.49404
1700000001280.0,1,MTK Accelerometer,0.79305,9.04289,0.71424
1700000001280.2,4,MTK Gyroscope,-0.25558,0.38559,0.50862
1700000001290.0,1,MTK Accelerometer,0.94087,8.42065,0.36725
1700000001290.2,4,MTK Gyroscope,-0.35152,0.34239,0.51449
1700000001300.0,1,MTK Accelerometer,0.75274,8.23467,0.33280
1700000001300.2,4,MTK Gyroscope,-0.45218,0.35605,0.52542
1700000001300.5,2,MTK Magnetometer,22.86679,-14.92426,34.82632
1700000001310.0,1,MTK Accelerometer,0.65790,8.21051,0.41427
1700000001310.2,4,MTK Gyroscope,-0.49177,0.26652,0.50211
1700000001320.0,1,MTK Accelerometer,0.45004,7.89704,0.19510
1700000001320.2,4,MTK Gyroscope,-0.61164,0.29712,0.55278
1700000001330.0,1,MTK Accelerometer,0.44453,7.82678,0.12841
1700000001330.2,4,MTK Gyroscope,-0.63994,0.22864,0.53957
1700000001340.0,1,MTK Accelerometer,0.34333,7.74036,-0.03653
1700000001340.2,4,MTK Gyroscope,-0.67480,0.20030,0.49726
1700000001350.0,1,MTK Accelerometer,0.53674,7.46542,-0.05602
1700000001350.2,4,MTK Gyroscope,-0.70617,0.14388,0.59712
1700000001350.5,2,MTK Magnetometer,23.14054,-15.67149,35.07801
1700000001360.0,1,MTK Accelerometer,0.09242,7.39425,-0.17274
1700000001360.2,4,MTK Gyroscope,-0.79331,0.11103,0.57364
1700000001370.0,1,MTK Accelerometer,0.01851,7.55392,-0.31518
1700000001370.2,4,MTK Gyroscope,-0.81659,0.10200,0.58905
1700000001380.0,1,MTK Accelerometer,0.14958,7.36312,-0.35463
1700000001380.2,4,MTK Gyroscope,-0.75265,0.04668,0.63769
1700000001390.0,1,MTK Accelerometer,-0.02235,7.41885,-0.45456
1700000001390.2,4,MTK Gyroscope,-0.79768,-0.06544,0.59585
1700000001400.0,1,MTK Accelerometer,-0.13800,7.40922,-0.55877
1700000001400.2,4,MTK Gyroscope,-0.77291,-0.05544,0.57709
1700000001400.5,2,MTK Magnetometer,22.88169,-15.73538,34.70343
1700000001410.0,1,MTK Accelerometer,-0.21192,7.51361,-0.52860
1700000001410.2,4,MTK Gyroscope,-0.76592,-0.10112,0.58878
1700000001420.0,1,MTK Accelerometer,-0.41744,7.20542,-0.71327
1700000001420.2,4,MTK Gyroscope,-0.76360,-0.16359,0.58147
1700000001430.0,1,MTK Accelerometer,-0.28357,7.69600,-0.64422
1700000001430.2,4,MTK Gyroscope,-0.69584,-0.20595,0.56981
1700000001440.0,1,MTK Accelerometer,-0.46578,7.83979,-0.39541
1700000001440.2,4,MTK Gyroscope,-0.67672,-0.23800,0.57996
1700000001450.0,1,MTK Accelerometer,-0.54902,7.94455,-0.73689
1700000001450.2,4,MTK Gyroscope,-0.60160,-0.24448,0.57874
1700000001450.5,2,MTK Magnetometer,23.21805,-15.60685,35.13130
1700000001460.0,1,MTK Accelerometer,-0.56816,8.14491,-0.88494
1700000001460.2,4,MTK Gyroscope,-0.58714,-0.31450,0.53644
1700000001470.0,1,MTK Accelerometer,-0.69013,8.34779,-0.68358
1700000001470.2,4,MTK Gyroscope,-0.46926,-0.32047,0.55933
1700000001480.0,1,MTK Accelerometer,-0.72428,8.40500,-0.65079
1700000001480.2,4,MTK Gyroscope,-0.39244,-0.36198,0.47965
1700000001490.0,1,MTK Accelerometer,-0.86117,8.72732,-0.59564
1700000001490.2,4,MTK Gyroscope,-0.28395,-0.37343,0.52425
1700000001500.0,1,MTK Accelerometer,-1.02304,9.33649,-0.78554
1700000001500.2,4,MTK Gyroscope,-0.21904,-0.41797,0.46463
1700000001500.5,2,MTK Magnetometer,23.12101,-15.73552,35.59590
1700000001510.0,1,MTK Accelerometer,-1.08095,9.47561,-0.76675
1700000001510.2,4,MTK Gyroscope,-0.13256,-0.38623,0.47231
1700000001520.0,1,MTK Accelerometer,-1.30344,9.89449,-0.74286
1700000001520.2,4,MTK Gyroscope,-0.05253,-0.37651,0.45829
1700000001530.0,1,MTK Accelerometer,-1.38945,9.92536,-0.73818
1700000001530.2,4,MTK Gyroscope,0.01048,-0.41881,0.42712
1700000001540.0,1,MTK Accelerometer,-1.22482,10.25063,-0.79937
1700000001540.2,4,MTK Gyroscope,0.13941,-0.38330,0.38472
1700000001550.0,1,MTK Accelerometer,-1.27818,10.37316,-0.84912
1700000001550.2,4,MTK Gyroscope,0.22309,-0.38051,0.36565
1700000001550.5,2,MTK Magnetometer,23.33465,-15.74694,34.84522
1700000001560.0,1,MTK Accelerometer,-1.39330,10.85397,-0.61739
1700000001560.2,4,MTK Gyroscope,0.29716,-0.40623,0.32597
1700000001570.0,1,MTK Accelerometer,-1.36004,10.93972,-0.34730
1700000001570.2,4,MTK Gyroscope,0.37156,-0.32835,0.30531
1700000001580.0,1,MTK Accelerometer,-1.32302,11.17342,-0.44799
1700000001580.2,4,MTK Gyroscope,0.50241,-0.31821,0.27971
1700000001590.0,1,MTK Accelerometer,-1.37283,11.39605,-0.23283
1700000001590.2,4,MTK Gyroscope,0.51853,-0.31832,0.23135
1700000001600.0,1,MTK Accelerometer,-0.96692,11.63430,-0.50968
1700000001600.2,4,MTK Gyroscope,0.56829,-0.25575,0.23971
1700000001600.5,2,MTK Magnetometer,22.62424,-16.39838,34.68466
1700000001610.0,1,MTK Accelerometer,-0.90595,11.97666,0.00485
1700000001610.2,4,MTK Gyroscope,0.65669,-0.22340,0.16113
1700000001620.0,1,MTK Accelerometer,-0.78991,12.04823,0.12674
1700000001620.2,4,MTK Gyroscope,0.72287,-0.16700,0.14571
1700000001630.0,1,MTK Accelerometer,-0.65389,12.13346,0.01364
1700000001630.2,4,MTK Gyroscope,0.75719,-0.14759,0.13160
1700000001640.0,1,MTK Accelerometer,-0.51302,12.29245,0.35740
1700000001640.2,4,MTK Gyroscope,0.74130,-0.11926,0.07375
1700000001650.0,1,MTK Accelerometer,-0.39507,12.22366,0.13814
1700000001650.2,4,MTK Gyroscope,0.80550,-0.07583,0.03874
1700000001650.5,2,MTK Magnetometer,22.26037,-16.63261,35.00771
1700000001660.0,1,MTK Accelerometer,-0.31110,12.24199,0.38520
1700000001660.2,4,MTK Gyroscope,0.79757,0.00935,0.03770
1700000001670.0,1,MTK Accelerometer,0.05194,12.34670,0.41244
1700000001670.2,4,MTK Gyroscope,0.77087,0.02429,-0.03202
1700000001680.0,1,MTK Accelerometer,0.30368,12.28584,0.47803
1700000001680.2,4,MTK Gyroscope,0.80687,0.04903,-0.02940
1700000001690.0,1,MTK Accelerometer,0.37733,12.07924,0.35625
1700000001690.2,4,MTK Gyroscope,0.76157,0.11349,-0.13951
1700000001700.0,1,MTK Accelerometer,0.82211,12.17826,0.66928
1700000001700.2,4,MTK Gyroscope,0.73335,0.13703,-0.09883
1700000001700.5,2,MTK Magnetometer,22.19355,-16.77983,35.15364
1700000001710.0,1,MTK Accelerometer,0.80360,11.98451,0.55654
1700000001710.2,4,MTK Gyroscope,0.72893,0.18692,-0.16997
1700000001720.0,1,MTK Accelerometer,0.99881,11.95711,0.86656
1700000001720.2,4,MTK Gyroscope,0.65266,0.25217,-0.22567
1700000001730.0,1,MTK Accelerometer,1.15865,11.69752,0.81760
1700000001730.2,4,MTK Gyroscope,0.59675,0.24317,-0.17447
1700000001740.0,1,MTK Accelerometer,1.23968,11.39403,0.64657
1700000001740.2,4,MTK Gyroscope,0.49877,0.30848,-0.24042
